scorer,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru,aru
labeled-data/milo_15s/Owner-Tells-Dog-To-Go-Back-Inside-Via-Spotlight-Cam_mp4-0005_jpg.rf.b2d52e3f9425b6a96ae02d1646f5a3c6.jpg,,,,,,,276.585,267.669,290.02,267.909,262.18,270.71,,,,,,,,,,,279.941,284.315,277.41,323.121,282.049,364.458,273.615,434.447,253.796,430.229,247.049,455.538,294.699,424.746,298.916,449.211
labeled-data/milo_15s/Adorable-Dog-Reacts-to-Being-Called-Through-Ring-Cam-RingTV-Ring-1080p-h264-_mp4-0007_jpg.rf.794f476aaf77bbe6a04ec5f35a498830.jpg,-10.636,342.673,218.705,312.394,95.695,581.18,84.495,109.036,8.617,127.652,161.645,103.525,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Mini-Dachshund-Monty-Boops-the-Ring-Cam-RingTV-1-_mp4-0010_jpg.rf.4eaf628dc4163970bc51aaeedafac960.jpg,291.126,227.94,500.918,212.752,414.533,532.661,373.714,45.678,286.38,60.866,487.628,45.678,,,269.199,464.484,201.893,533.04,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Dog-gone-wild-when-mom-wasn-t-home-_mp4-0005_jpg.rf.cc56319ccf76908085a0d5b981b5fa79.jpg,306.725,329.034,388.827,272.268,445.599,363.029,308.472,232.969,207.155,262.662,322.447,179.698,,,,,,,,,,,93.61,378.749,-53.125,547.298,197.639,851.404,,,,,,,,,,
labeled-data/milo_15s/dogcam_65_single_54s_mp4-0014_jpg.rf.be60017cfc065a22b13b69f667a603b8.jpg,-10.286,25.429,299.714,51.143,68.286,372.571,142.571,-138.857,38.286,-143.143,298.286,-116.0,54.0,636.857,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/buzz_mp4-0036_jpg.rf.08d2484cfe36931ce53bcf2dad8ef0d9.jpg,237.454,235.228,363.993,232.227,283.71,334.044,302.667,132.193,223.111,189.817,388.0,172.182,321.438,447.262,207.483,622.865,,,322.978,618.244,,,,,,,,,-10.206,398.833,,,,,36.55,522.741,29.62,626.716
labeled-data/milo_15s/Husky-s-priceless-protest-while-recovering-from-anesthesia_mp4-0017_jpg.rf.2631c330ee59f33c5af2cc4630943b42.jpg,,,249.974,175.383,154.261,205.915,244.166,135.139,277.612,120.522,308.255,123.325,,,,,,,,,,,388.899,226.52,,,,,,,,,,,,,,
labeled-data/milo_15s/A-3D-rug-that-fools-the-dogs-_mp4-0009_jpg.rf.7150117de7bbf44d5b9c1dd34c46e859.jpg,,,,,,,,,,,28.422,-5.721,,,,,,,,,,,46.637,-12.278,60.635,-15.247,,,100.029,-57.123,48.758,119.647,44.94,152.734,114.083,123.889,105.175,158.248
labeled-data/milo_15s/dogcam_90_single_66s_mp4-0017_jpg.rf.36328dd129b201dc460816d15a867e32.jpg,,,,,,,,,,,,,,,,,,,,,,,201.845,371.6,203.304,387.322,,,221.404,399.474,189.74,519.275,181.308,537.4,224.568,512.746,234.606,530.333
labeled-data/milo_15s/Adorable-Dog-Reacts-to-Being-Called-Through-Ring-Cam-RingTV-Ring-1080p-h264-_mp4-0009_jpg.rf.ac2911dfa47099880f0953112cce57f4.jpg,-62.21,88.771,163.662,259.152,-162.708,426.546,205.124,-38.209,119.849,-93.218,296.217,32.299,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/bobby_120s-4-_mp4-0028_jpg.rf.2394084b083d22df9fefc78ed12ed2e6.jpg,,,,,,,504.681,250.439,512.567,253.051,498.072,250.839,,,,,,,,,,,498.946,269.226,487.639,295.063,467.043,319.689,452.194,350.131,430.295,318.882,412.93,323.323,488.446,350.372,502.58,367.327
labeled-data/milo_15s/Service-Dog-Obeys-Mom-s-Instructions-Over-Ring-Cam-_-RingTV_mp4-0017_jpg.rf.fbcd3e4f3189e3dfe09dd97a9d3a14b1.jpg,,,,,,,263.334,371.955,281.143,373.931,246.242,367.975,,,,,,,232.643,600.098,230.364,634.853,253.439,400.439,276.514,419.235,295.316,433.19,309.559,399.3,289.048,624.326,266.828,668.184,323.518,616.352,328.361,659.071
labeled-data/milo_15s/videoplayback-2-_mp4-0005_jpg.rf.c51c8bcd03103c55c49d2e30eaafc31f.jpg,209.484,24.982,331.65,-21.844,253.759,84.793,256.219,-56.131,,,282.456,15.969,257.039,163.448,259.983,387.941,,,337.389,321.827,,,121.754,130.923,68.461,211.217,6.148,291.512,,,,,,,,,176.688,407.161
labeled-data/milo_15s/Furbo-Dog-Camera-Saved-This-Dog-Owners-House_mp4-0016_jpg.rf.07c14e6af16a15df2d0e446e650509ca.jpg,,,,,,,,,,,,,496.533,157.019,444.159,284.384,430.946,337.973,487.926,298.701,468.165,339.717,,,,,,,378.779,251.698,,,470.319,301.352,,,,
labeled-data/milo_15s/dogcam_217_single_41_mp4-0009_jpg.rf.54c3004e56dfd5b5d58dc58a663f3d26.jpg,,,,,,,,,,,,,,,,,,,,,,,-7.467,427.313,107.733,383.95,215.111,349.827,182.4,324.235,,,,,,,,
labeled-data/milo_15s/bobby_120s-4-_mp4-0032_jpg.rf.c185bc6d3f0996e897b8d2f4585f2d03.jpg,,,,,,,504.927,250.488,512.824,252.94,497.301,250.761,,,,,,,,,,,498.946,269.226,487.639,295.063,467.043,319.689,452.194,350.131,428.725,319.945,413.104,324.152,488.446,350.372,501.139,367.265
labeled-data/milo_15s/Dog-moves-security-camera-so-he-can-secretly-eat-food-on-the-table-but-_mp4-0008_jpg.rf.194f5356f4656ef923f9f41a0bf270f6.jpg,,,,,,,,,,,,,187.247,32.454,-143.5,294.0,-243.5,444.0,406.5,376.5,501.5,471.5,,,,,,,,,,,,,,,,
labeled-data/milo_15s/buzz_mp4-0031_jpg.rf.e7946cb8d9af1cdae1bcfd17e9b9afc8.jpg,225.746,223.634,352.0,218.835,262.373,312.746,293.333,113.532,216.011,181.446,378.667,160.185,306.667,428.107,214.25,616.379,,,327.524,617.12,,,,,,,,,-10.84,371.045,,,,,52.306,513.856,43.876,629.473
labeled-data/milo_15s/dogcam_156_multiple_54s_mp4-0011_jpg.rf.aeb28c6cafcc4fa76cf3fdae24ad3500.jpg,,,,,,,,,,,,,,,,,,,,,,,,,253.324,204.298,206.733,255.715,,,,,,,,,,
labeled-data/milo_15s/This-Golden-Retriever-is-doing-a-drowsy-_-Furbo-Dog-Camera_mp4-0011_jpg.rf.13ce401ee9c589f13c5ecf7b7f1e1c0f.jpg,,,249.414,188.023,227.407,187.623,262.381,171.471,260.012,165.418,276.334,178.841,,,,,217.099,201.212,293.71,231.743,281.863,248.06,,,,,,,,,,,,,,,,
labeled-data/milo_15s/videoplayback-3-_mp4-0003_jpg.rf.bf20b183ba87162ba9bc26a73d6969a6.jpg,286.951,258.463,486.292,296.827,473.003,466.517,363.734,140.418,275.138,109.431,412.571,146.857,,,,,-413.868,512.922,,,574.0,538.286,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Could-you-resist-that-face-shorts-puppy_mp4-0006_jpg.rf.4cd87795f4c8032e627c567ce875acee.jpg,357.722,227.063,579.389,107.825,517.503,234.937,392.604,20.043,269.955,56.039,460.117,-45.201,,,370.824,758.98,,,,,,,213.997,214.68,-44.908,464.589,-166.163,767.639,,,,,,,,,,
labeled-data/milo_15s/The-Cutest-Corgis-Loving-Their-Furbo-Dog-Camera_mp4-0014_jpg.rf.828b42bcb43389c06412979b1c60eca6.jpg,,,,,381.258,317.039,376.17,277.238,371.945,284.574,,,,,279.872,310.215,293.52,325.325,,,,,345.676,239.537,258.425,209.316,165.813,189.819,,,,,,,159.964,269.758,169.712,280.481
labeled-data/milo_15s/dogcam_229_single_54s_mp4-0015_jpg.rf.3f42fd742dbd0a46fb74126fec3efbef.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_259_single_15_mp4-0004_jpg.rf.d0c67c3111b2d1fb21b5302c6c0a92c9.jpg,,,,,417.734,62.537,,,495.349,-65.269,,,332.315,-85.179,233.91,56.081,263.686,145.87,293.693,55.189,339.71,113.203,372.571,-220.286,250.324,-271.045,112.973,-255.462,,,143.649,-34.796,156.319,46.537,106.971,-24.13,112.973,51.87
labeled-data/milo_15s/Puppy-visits-his-favorite-person-and-greets-them-through-Ring-Video-Doorbell-shorts_mp4-0008_jpg.rf.6fca2c79725bba60bfc75db10129a103.jpg,-2.028,739.109,83.57,753.866,,,52.086,670.241,20.601,647.613,130.797,684.015,,,,,,,,,,,123.91,602.22,179.008,575.657,223.283,520.562,279.365,341.644,,,272.478,751.899,,,,
labeled-data/milo_15s/videoplayback-4-_mp4-0004_jpg.rf.85dc896d468aad6c59f58ca1ea79e2b7.jpg,,,870.039,120.91,754.108,-303.871,,,,,,,58.521,654.727,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_199_single_53s_mp4-0011_jpg.rf.c552d6c7d1a03fc53905b50295b98f5a.jpg,,,,,,,159.714,224.0,168.087,234.922,,,,,114.788,314.894,120.118,326.223,,,126.78,318.559,131.444,241.586,82.475,250.25,45.832,230.923,,,,,,,,,45.832,299.566
labeled-data/milo_15s/Shiba-Inu-Dog-Treat-Catch-Fail-Furbo-Dog-Camera_mp4-0002_jpg.rf.ac03fa6823adc22feb850dfaabc83098.jpg,126.0,284.167,201.333,281.5,176.0,364.833,158.0,202.833,116.0,214.833,200.0,211.5,167.333,424.167,,,,,,,,,,,,,,,,,263.894,375.404,265.68,420.068,,,,
labeled-data/milo_15s/Watch-The-Reaction-Rigatoni-Gives-When-Hearing-His-Mom-s-Voice_mp4-0006_jpg.rf.a0d4ea86b5bae6a8608f1d0b5436bdb6.jpg,44.8,257.41,368.0,-9.869,654.4,529.491,-70.4,-235.537,-257.6,212.597,358.4,-273.948,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/buzz_mp4-0038_jpg.rf.c2fd575638c30153f99d0b08676f8ca4.jpg,224.0,237.496,349.968,236.084,264.0,333.468,292.658,132.749,214.032,189.087,380.341,172.992,307.509,441.498,195.402,620.12,,,318.72,605.702,,,,,,,,,-8.982,402.77,,,,,28.0,532.077,17.614,630.248
labeled-data/milo_15s/dogcam_173_single_50s_mp4-0012_jpg.rf.03fe92ec1272b7948dfa339491998a45.jpg,,,214.554,234.306,207.169,249.593,218.505,210.604,213.213,206.457,224.15,215.143,246.845,224.173,,,238.429,250.452,247.36,258.868,229.497,275.013,243.066,196.177,285.318,189.993,329.46,202.703,364.842,202.016,318.983,251.139,311.941,278.62,,,309.536,262.131
labeled-data/milo_15s/Furbo-Dog-Camera-Saved-This-Dog-Owners-House_mp4-0014_jpg.rf.549a916f864d0266fb396dc6f6442619.jpg,,,,,,,,,538.286,103.048,,,531.2,194.038,463.996,306.44,456.667,340.281,488.066,302.729,469.777,335.875,,,,,,,365.223,255.439,,,,,,,436.187,302.992
labeled-data/milo_15s/Golden-Doodle-Stretching-On-Furbo-Dog-Camera_mp4-0003_jpg.rf.7e7e53e6f7a9e0a90bd62e0aa1053d65.jpg,,,,,298.395,350.89,307.025,280.836,271.47,272.899,328.427,269.793,184.136,314.31,92.659,352.27,105.776,394.717,241.783,373.666,269.744,404.034,227.562,221.407,135.394,211.614,26.727,178.638,-3.65,143.438,,,,,35.212,289.957,49.905,321.56
labeled-data/milo_15s/dogcam_89_single_29s_mp4-0008_jpg.rf.23168c24f559a54c4b9d8222e3edd11d.jpg,,,,,,,,,,,,,177.682,-18.213,-4.201,290.338,-285.145,472.22,374.18,298.458,530.079,507.947,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_203_single_60s_mp4-0014_jpg.rf.42fbacb25c4362ab89cdf2fd1ac14f5e.jpg,,,285.959,96.248,264.586,87.165,305.255,94.652,,,304.814,96.708,296.886,131.357,303.933,189.644,301.358,199.093,333.003,210.052,330.782,225.217,326.69,132.238,357.816,138.845,388.794,153.38,418.503,156.47,387.62,194.195,378.63,207.343,348.419,193.314,338.729,200.949
labeled-data/milo_15s/Doodle-Caught-Doing-Yoga-On-Furbo-Dog-Camera_mp4-0003_jpg.rf.b5434eb7a91731585a9c7d791c19ca5a.jpg,,,,,,,389.81,264.439,390.494,292.482,406.224,248.024,,,296.112,378.661,276.278,398.496,,,,,335.096,239.133,203.098,221.35,77.255,183.048,20.489,162.529,,,,,88.882,313.001,107.348,343.095
labeled-data/milo_15s/dogcam_89_single_29s_mp4-0007_jpg.rf.92b17274b949ea80d01ed3b6900a3c6c.jpg,165.8,323.18,319.898,318.303,259.429,435.34,244.8,230.526,146.294,260.76,353.058,277.341,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_44_single_36_mp4-0008_jpg.rf.08b5a3a7f953ab2c435dd2230f07a795.jpg,151.008,162.759,190.025,161.77,167.086,187.367,169.907,136.17,147.03,141.243,191.979,140.982,168.656,215.165,140.209,385.629,,,213.558,383.867,211.223,430.022,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_177_single_60_mp4-0014_jpg.rf.fe8ef48b6a520320f347f76c02430e39.jpg,,,,,,,191.166,76.797,202.989,83.28,183.158,84.424,,,,,,,,,,,199.556,123.323,209.472,172.138,213.667,213.707,270.108,230.487,201.143,289.714,195.458,295.889,231.143,283.048,239.714,298.286
labeled-data/milo_15s/Golden-Doodle-Love_mp4-0005_jpg.rf.e2c96b013bcf32edae7c34f02c789f17.jpg,336.895,290.37,,,355.191,297.63,318.31,255.229,320.052,267.426,332.539,257.552,302.047,325.51,272.425,369.073,,,288.398,360.942,,,272.425,286.013,230.317,318.25,185.527,349.939,166.176,330.064,,,,,,,,
labeled-data/milo_15s/Dog-Rings-the-Doorbell-to-Come-Inside-ViralHog_mp4-0004_jpg.rf.5f18b716199cb58dc405b336576cb1e7.jpg,176.921,505.751,208.252,501.917,204.16,532.462,187.411,480.331,159.094,492.179,208.761,482.48,,,149.993,499.783,153.538,513.304,210.982,539.42,222.348,554.046,177.837,468.678,158.626,421.715,128.37,381.974,100.849,419.431,,,,,112.225,426.555,118.189,441.878
labeled-data/milo_15s/dogcam_96_multiple_49s_mp4-0010_jpg.rf.52ca31fa9b20e4ec792dea8ef9540098.jpg,,,,,284.788,236.902,299.024,219.872,293.749,211.955,306.551,228.509,,,286.544,246.756,279.203,255.859,307.87,246.249,310.02,253.486,306.67,198.101,280.848,179.36,244.011,191.541,230.762,222.287,,,,,249.657,237.789,252.275,245.375
labeled-data/milo_15s/Family-Dogs-Know-How-to-Get-Their-Owner-s-Attention-When-They-Want-to-Come-Back-Inside-_mp4-0007_jpg.rf.608f04f8cf6683cc991cd126448c585a.jpg,723.2,555.099,1041.6,607.915,,,897.721,283.971,655.312,192.496,1074.811,353.666,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Cute-Doodle-Eating-Furbo-Treats-Furbo-Dog-Camera_mp4-0003_jpg.rf.e16a63b665bb6da17411f3ed1917ff98.jpg,206.103,46.156,260.075,46.156,229.091,116.124,235.242,-6.41,182.615,4.257,280.064,5.257,,,199.678,139.958,219.512,173.472,337.831,135.17,380.919,163.213,,,,,129.917,47.623,,,,,,,62.893,125.595,30.064,138.59
labeled-data/milo_15s/Golden-Retriever-discovers-his-puppy-cam____mp4-0011_jpg.rf.97ad38fab56915ed685202f99357ff77.jpg,242.556,395.833,,,260.0,438.0,254.864,349.934,242.048,356.711,,,213.219,426.645,167.122,518.8,168.674,554.622,,,185.338,543.793,178.134,349.563,89.17,349.396,2.28,352.382,-107.399,360.184,24.654,478.034,49.354,510.569,-34.42,481.004,-24.516,527.509
labeled-data/milo_15s/videoplayback-3-_mp4-0005_jpg.rf.0a6e3a52c5fa798144e7f5ee62ceb3c7.jpg,,,,,423.185,320.145,439.275,252.68,,,,,434.227,342.859,,,,,447.162,408.248,444.007,435.693,,,,,491.961,261.828,,,,,500.479,405.768,,,,
labeled-data/milo_15s/This-Is-What-Golden-Retrievers-Do-When-They-re-Home-Alone-Furbo-Dog-Camera_mp4-0011_jpg.rf.8689f3f9badbc4594de2eacf78b69c7a.jpg,244.817,153.637,326.888,147.482,295.428,255.548,276.962,53.779,212.673,74.298,326.204,56.515,,,387.074,248.024,449.995,260.336,412.379,199.463,459.57,218.614,192.155,29.156,22.541,26.42,,,,,,,49.898,252.812,,,-6.868,322.576
labeled-data/milo_15s/dogcam_199_single_53s_mp4-0013_jpg.rf.335c75c9a05a2f84cb2279739b781e37.jpg,171.204,270.341,,,188.165,288.066,161.585,238.688,154.497,255.654,,,,,108.425,315.667,118.55,327.315,117.032,312.122,126.78,318.559,127.664,245.272,82.475,250.25,45.832,230.923,,,,,,,,,45.899,301.486
labeled-data/milo_15s/dogcam_41_single_21s_mp4-0006_jpg.rf.1ac5c8158395fd52cbbad39fd9b86bd4.jpg,,,,,,,91.0,148.86,,,120.294,118.985,,,,,,,,,,,141.469,77.075,295.435,24.576,439.253,85.457,462.194,234.128,384.549,278.244,331.169,339.124,,,354.109,245.598
labeled-data/milo_15s/Golden-Retriever-Almost-Destroys-a-Shoe-Until___-_mp4-0006_jpg.rf.e0b11f009507a3f7d468fa056f496a2a.jpg,225.745,62.319,,,279.126,68.73,265.78,36.142,184.641,43.087,333.575,71.401,209.221,282.614,71.218,579.731,58.672,671.805,169.075,568.013,171.584,661.761,,,,,,,1.798,462.577,,,,,28.562,461.709,19.362,543.739
labeled-data/milo_15s/Impatient-Pup-Figures-Out-How-to-Ring-the-Doorbell-to-Get-Attention-RingTV-Ring-1080p-h264-_mp4-0006_jpg.rf.2c2d6029d1e7901b7c1610156c5289b8.jpg,411.568,259.867,,,588.794,319.029,289.73,205.716,254.394,211.797,,,317.846,486.881,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/videoplayback-5-_mp4-0004_jpg.rf.fd6e2ae48b1efc1cb399a9dfdcaab55b.jpg,413.154,76.479,,,807.644,39.134,,,245.574,96.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Dog-moves-security-camera-so-he-can-secretly-eat-food-on-the-table-but-_mp4-0007_jpg.rf.7c279c99e942f578a112e9428b911a9a.jpg,167.683,327.158,317.271,324.244,252.891,449.826,236.649,235.857,151.858,253.818,330.87,263.053,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_96_multiple_49s_mp4-0011_jpg.rf.14d1b688a134893d80d9172d8eb0bdee.jpg,,,195.3,170.791,,,156.083,132.39,125.159,157.084,202.251,120.444,198.24,315.083,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/That-feeling-when-you-re-able-to-calm-your-dog-down-through-Ring-dogshorts_mp4-0007_jpg.rf.21923781438cbe03b51cb912fa228e91.jpg,,,,,,,,,,,,,549.137,879.947,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Watch-How-This-Dog-Uses-a-Ring-Video-Doorbell-to-Get-Back-In-The-House-RingTV_mp4-0005_jpg.rf.251223f0e6175c5166e55dda21580339.jpg,,,,,,,138.999,297.107,146.6,298.615,129.888,299.072,,,,,,,,,,,138.851,311.416,136.32,315.054,130.634,323.067,122.215,319.985,130.279,361.945,131.157,370.778,143.14,365.923,142.58,373.918
labeled-data/milo_15s/Puppy-Chihuahua-Chewing-Shoe-Furbo-Dog-Camera_mp4-0004_jpg.rf.bc0f4148a3854aedf670a175a8f1bb8d.jpg,,,,,,,132.819,126.669,129.429,127.88,136.333,126.142,85.907,152.849,75.013,203.451,83.814,211.201,,,83.548,200.534,101.42,117.82,47.003,87.953,-5.547,101.82,,,14.993,162.741,23.796,188.074,-8.08,174.608,-3.037,199.147
labeled-data/milo_15s/Owner-Tells-Dog-To-Go-Back-Inside-Via-Spotlight-Cam_mp4-0006_jpg.rf.d3c04ec7664e585a1c28b7dc06374c27.jpg,,,,,236.857,292.571,261.143,272.571,,,259.714,281.143,,,,,,,,,,,288.286,302.571,286.857,331.143,282.571,366.857,278.286,421.143,252.571,426.857,251.143,455.429,299.714,416.857,302.571,446.857
labeled-data/milo_15s/buzz_mp4-0029_jpg.rf.e21b5c6370beefed30187e1eaef18f1d.jpg,202.667,202.839,334.667,200.174,230.667,300.145,287.646,99.341,,,365.333,138.858,300.0,409.446,213.581,605.946,,,,,,,,,,,,,-9.949,361.04,,,,,61.333,496.088,,
labeled-data/milo_15s/Husky-s-priceless-protest-while-recovering-from-anesthesia_mp4-0018_jpg.rf.f274377ef1be4fc740a8abadf8a1690d.jpg,,,249.111,128.177,154.636,158.378,251.356,87.466,285.665,74.323,314.845,78.811,,,,,,,,,,,395.328,183.954,,,,,,,,,,,,,,
labeled-data/milo_15s/Hidden-cam-recorded-dog-Super-Funny-Cute-Dog-Videos_mp4-0015_jpg.rf.f3d0c19853c1c68c1a1741ec32129fe5.jpg,117.985,183.198,188.657,212.444,140.324,236.749,194.343,106.221,158.195,79.818,235.772,105.408,,,145.604,332.203,,,215.464,282.242,172.005,327.735,,,341.714,129.342,451.37,249.378,537.317,347.184,433.574,410.531,,,344.218,324.826,291.011,348.384
labeled-data/milo_15s/Could-you-resist-that-face-shorts-puppy_mp4-0005_jpg.rf.55f02f8900ba6eb801e213dd3539d36d.jpg,332.686,237.488,557.729,120.5,483.465,245.362,365.317,31.552,255.046,63.049,440.707,-40.441,,,370.824,758.98,,,,,,,213.997,214.68,-44.908,464.589,-166.163,767.639,,,,,,,,,,
labeled-data/milo_15s/buzz_mp4-0035_jpg.rf.e0b90595e686353c8a30737831f4f294.jpg,238.571,235.489,366.735,231.143,290.094,331.068,304.773,130.02,227.889,189.443,388.0,171.071,329.333,438.993,211.404,615.933,,,320.071,607.499,,,,,,,,,-10.839,389.574,,,,,40.737,521.221,33.039,618.265
labeled-data/milo_15s/The-Cutest-Golden-Retriever-Dog-Caught-On-Camera_mp4-0006_jpg.rf.f5f40edba70f3a738fac0bb0dd418e9f.jpg,203.301,206.931,,,212.91,216.327,195.826,196.821,188.567,202.233,,,201.379,225.296,213.337,246.436,234.324,239.432,,,,,174.14,220.333,157.262,231.437,135.822,245.155,175.633,275.526,,,181.996,259.574,176.703,267.24,190.758,266.875
labeled-data/milo_15s/dogcam_28_multiple_27s_mp4-0007_jpg.rf.614b41b94a9a8c6f83beb7a819aa5460.jpg,,,,,,,,,,,,,,,-500.286,519.714,-526.0,615.429,-728.857,494.0,,,,,-426.0,-200.286,49.714,-118.857,449.714,-88.857,106.857,419.714,89.714,614.0,-7.429,366.857,-76.0,585.429
labeled-data/milo_15s/This-Golden-Retriever-is-doing-a-drowsy-_-Furbo-Dog-Camera_mp4-0014_jpg.rf.8e50326f2064933ea32b6ae38aa5e9db.jpg,,,158.384,246.981,136.1,272.103,147.953,221.386,139.893,211.906,170.238,214.276,193.47,266.415,208.642,305.757,200.108,330.878,244.202,309.548,243.254,340.832,191.099,188.206,228.556,163.558,,,,,286.4,204.796,288.296,219.964,,,,
labeled-data/milo_15s/buzz_mp4-0033_jpg.rf.a0b514714fe30e5ff03e32d1c2b1ed8b.jpg,229.333,232.164,358.667,228.166,276.538,328.03,302.667,133.526,222.672,190.178,389.15,171.744,321.333,437.438,205.658,622.37,,,314.509,622.37,,,,,,,,,-11.581,384.395,,,,,44.28,521.74,37.032,630.272
labeled-data/milo_15s/Cute-Dog-Eating-Treats-Furbo-Dog-Camera_mp4-0006_jpg.rf.f38254e0ca22a721b214d554632ebcfc.jpg,,,,,213.333,172.833,211.333,109.333,201.333,111.5,222.0,115.5,,,,,,,271.719,132.61,,,231.333,91.5,262.0,55.5,,,,,,,,,,,,
labeled-data/milo_15s/dogcam_156_multiple_54s_mp4-0015_jpg.rf.3fbe531e3fe3d2b95748c3cb9e5700eb.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/milo_15s/Watch-This-Mini-Dachshund-s-Reaction-When-He-Discovers-a-Ring-Camera-_mp4-0007_jpg.rf.3ccfbe1715e24245d04500cef27a2e03.jpg,,,-302.759,-62.18,-394.196,0.752,-232.581,-111.223,,,-197.973,-98.722,-246.498,95.648,,,,,-31.714,376.857,,,-120.051,78.468,89.247,67.024,363.152,162.616,456.865,386.411,254.969,354.073,,,,,,
labeled-data/milo_15s/Naughty-Puppies-Caught-On-Furbo_mp4-0011_jpg.rf.6eef110996fd9b721d8785c55ff6daed.jpg,,,,,,,74.414,219.563,71.549,209.946,81.987,211.686,,,,,,,106.56,215.073,105.84,223.23,88.894,189.771,101.418,180.751,120.911,172.337,,,131.92,208.749,132.56,215.787,121.84,207.949,121.92,214.747
labeled-data/milo_15s/Shiba-Inu-Plays-With-Lazer-Pointer-Caught-On-Furbo_mp4-0010_jpg.rf.c54043dd0ec6a20f8fcb6b89cd2a44f8.jpg,313.989,299.252,,,311.545,311.192,312.419,270.857,317.99,279.562,,,,,302.744,339.448,339.414,345.892,,,318.508,311.799,280.674,268.157,230.955,267.429,144.214,256.06,162.907,242.114,,,,,169.791,337.689,190.151,357.158
labeled-data/milo_15s/Golden-Retriever-Almost-Destroys-a-Shoe-Until___-_mp4-0005_jpg.rf.ed2692d98740956fffc9235a920f7a0a.jpg,54.628,87.253,116.279,103.741,91.284,105.742,92.283,61.716,21.296,63.717,152.273,95.736,36.929,289.721,-21.631,537.574,-44.484,611.463,55.716,520.013,35.909,572.587,,,,,,,183.867,477.167,143.458,462.938,116.519,525.097,,,,
labeled-data/milo_15s/dogcam_53_single_35s_mp4-0010_jpg.rf.65e2c1f4410266509615407db10e2391.jpg,101.06,28.0,,,334.06,-34.0,-116.94,85.0,,,,,259.06,313.0,825.06,457.0,,,693.06,227.0,852.06,196.0,-48.94,542.0,,,,,,,,,,,,,,
labeled-data/milo_15s/videoplayback-3-_mp4-0006_jpg.rf.1582ce77ba27977777da7b6c556ec9ae.jpg,275.11,385.53,313.932,386.101,289.954,426.062,304.797,330.727,275.11,329.014,,,289.954,446.202,,,277.965,502.559,334.485,502.718,329.346,535.258,,,339.052,320.451,355.608,305.038,377.303,260.51,398.426,470.019,400.139,493.996,,,,
labeled-data/milo_15s/dogcam_241_single_42_mp4-0009_jpg.rf.186bd67d67615a4c6119cc3fc690de3b.jpg,266.486,259.783,288.467,259.151,278.952,288.355,271.655,238.201,254.323,242.152,288.378,242.152,,,263.686,322.906,261.317,332.43,284.638,337.325,287.77,356.444,272.022,230.99,274.049,222.429,,,,,,,,,,,,
labeled-data/milo_15s/Service-Dog-Obeys-Mom-s-Instructions-Over-Ring-Cam-_-RingTV_mp4-0018_jpg.rf.2eb0fa4aab9f32f94017bc1abbf5985a.jpg,,,,,,,76.151,186.765,,,60.223,192.419,,,,,,,,,,,128.458,229.392,199.099,246.118,285.599,268.073,332.296,229.782,291.684,497.418,250.947,560.904,355.963,492.656,340.356,555.349
labeled-data/milo_15s/dogcam_47_single_25s_mp4-0006_jpg.rf.b677125ac1a64e1235fdafb7ff4fb8d4.jpg,275.357,316.226,351.706,253.759,415.561,346.766,219.83,217.667,186.514,253.759,289.238,171.857,290.626,482.806,,,,,,,,,,,,,-70.296,756.273,-125.822,782.648,,,,,358.646,706.3,,
labeled-data/milo_15s/buzz_mp4-0030_jpg.rf.8436f165b9df714dbb99ec87e744b05f.jpg,218.741,216.343,346.081,207.091,248.0,305.476,293.15,106.799,212.303,173.553,372.0,149.522,290.667,428.107,213.98,616.545,,,327.331,606.237,,,,,,,,,-10.463,361.566,,,,,58.539,504.248,43.876,629.521
